LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
380000.0,2,2,1,34.0,0,0,0,0,0,0,67191.76,51702.75,47355.133,38941.363,32318.025,25026.484,5004.0225,3020.9495,2420.58,4014.7385,5869.8643,3143.3257,0
240000.0,2,2,2,37.0,-2,-2,-2,-2,0,0,50554.0,-123.4944,13444.663,9248.947,23892.883,19265.549,1098.145,23498.309,6513.544,13136.937,5000.0,3085.5222,0
90000.0,2,2,1,35.0,1,2,2,0,0,0,79700.32,76176.66,77739.64,79062.92,51894.64,48833.297,2001.8083,1702.0492,3000.0,2000.0,2000.0,2000.0,1
20000.0,2,4,2,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
410000.0,2,2,2,29.0,2,0,0,0,0,0,383127.44,392145.0,369022.03,343550.38,308935.97,291089.3,15000.0,12004.033,11828.754,10000.0,10000.0,6731.9014,0
170000.0,2,1,2,28.0,0,0,0,0,2,2,101061.58,117342.43,123141.92,132114.4,125469.66,132147.97,5000.0,5000.0,10093.681,0.0,6456.2515,3000.0,1
120000.0,2,3,1,34.0,2,2,7,7,7,7,2819.4902,2459.9485,2397.6602,2497.6216,2502.254,2380.431,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,1,2,1,44.0,2,2,2,2,2,2,46083.723,47319.06,48744.746,45216.33,50687.895,49017.15,3001.3145,2075.949,0.0,3000.0,0.0,0.0,1
70000.0,1,1,2,25.0,0,0,2,2,-2,-2,26023.09,24597.379,22475.328,0.0,0.0,0.0,2922.4211,0.0,0.0,0.0,0.0,0.0,1
110000.0,2,2,2,28.0,-1,-1,-2,-2,-1,-2,25866.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,1,2,2,32.0,0,0,0,0,0,0,50926.074,90095.73,79208.15,80431.32,81124.016,76187.42,36345.004,2659.5789,2513.3767,3291.8596,4156.2837,4056.4224,0
50000.0,2,2,2,26.0,0,0,0,0,0,0,38731.87,35458.047,39098.043,29419.295,26853.229,26113.55,2000.0,2659.9712,3442.767,4000.0,2492.123,1000.0,0
240000.0,2,2,2,28.0,3,7,3,2,-1,4,2102.9675,1892.1312,2613.115,1242.8396,963.0277,993.551,0.0,0.0,0.0,162.86586,150.58134,157.48514,1
360000.0,1,2,2,32.0,-2,-2,-2,-2,-2,-2,22672.973,6427.6216,1650.2726,3737.5955,974.0019,525.12897,1600.0,1161.4376,2716.9192,406.83304,136.46272,0.0,1
50000.0,2,1,1,24.098526,0,0,0,2,0,0,6066.1406,7846.293,29405.959,6482.481,5775.6064,0.0,2000.0,22928.084,0.0,868.5386,0.0,0.0,1
220000.0,1,1,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
220000.0,2,3,1,39.0,-2,-2,-2,-2,-2,-2,3572.7803,29440.043,0.0,0.0,554.9385,1871.6321,20696.652,0.0,0.0,0.0,2000.0,0.0,0
160000.0,2,2,2,31.0,0,0,0,0,0,0,12796.041,13224.408,5334.3613,7899.5293,6347.6104,10778.976,3824.0024,1086.5007,2000.0,3000.0,5667.095,533.764,0
120000.0,1,2,1,37.0,0,0,0,0,0,0,40029.113,36486.582,45892.62,44128.94,47568.72,50874.695,2026.4836,3000.0,1855.5527,1596.9519,1827.0135,2773.9524,0
160000.0,2,2,1,39.0,1,2,0,0,0,0,101117.14,90937.57,88983.52,83287.81,88060.91,84795.055,401.16464,4000.0,3000.0,3000.0,2365.3193,3105.779,0
140000.0,2,2,2,29.0,0,0,0,0,0,0,135623.77,125836.56,119226.875,102410.55,99865.3,96325.8,6908.4434,4937.1475,3817.6753,3703.0503,3028.4482,5499.938,0
328584.0,2,2,2,34.0,2,2,0,-1,-1,-1,8165.739,8700.85,7458.766,2530.7043,1700.7609,11061.296,4000.0,2000.0,3315.5835,2000.0,9000.0,21494.676,0
230000.0,1,1,1,35.0,-2,-2,-2,-2,-2,-2,0.0,510.78632,0.0,0.0,0.0,0.0,375.37317,0.0,0.0,267.07413,0.0,1500.0,1
470000.0,2,1,2,26.0,0,0,0,0,0,0,28932.256,32095.795,41915.062,43642.168,43649.156,47517.105,2305.2344,6498.1616,3829.7168,2395.5945,3089.717,3989.1235,0
50000.0,2,3,1,50.0,0,0,0,0,0,0,14946.955,15603.131,17507.377,16959.691,13570.717,12687.613,1200.0,1394.0392,2000.0,224.84402,285.3474,337.3342,0
100000.0,2,2,2,26.0,0,0,0,-1,-1,-1,10189.197,3742.8484,5038.2534,2735.0247,3428.3364,4338.663,1400.0,2567.898,2600.0,3012.6875,4404.821,3490.0723,0
504033.88,2,2,2,32.44562,0,0,0,0,0,0,209517.66,174539.88,127834.5,177235.73,176157.67,182223.88,19689.424,11025.588,103165.2,10005.626,13020.45,8096.8994,0
50000.0,1,1,2,29.0,0,-1,0,-1,-1,-1,4052.775,8023.0806,11079.683,2328.5913,4121.91,7381.384,8219.609,10000.0,2084.6968,4005.7598,7181.6924,10000.0,0
360000.0,2,1,2,27.0,-1,0,0,0,0,0,21059.412,15187.663,18860.53,19411.123,20337.36,20306.727,1717.4584,2442.8696,1700.0,10000.0,2000.0,1624.1061,0
38981.91,2,5,2,61.0,3,2,2,-1,0,0,12646.332,8387.606,0.0,31406.94,28348.023,24443.727,395.53818,0.0,60727.8,1409.895,1244.0554,2817.809,0
200000.0,1,1,2,30.0,1,-2,-2,-2,-2,-2,-198.87297,-193.92177,-201.61237,-19.84981,-13.287517,-1.7678185,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,2,2,1,43.0,0,0,0,0,0,0,161766.48,173784.05,154958.27,151393.78,137512.77,133884.27,9324.805,8000.0,5000.0,5000.0,6175.6304,4084.9202,0
500000.0,2,1,1,36.0,-1,-1,0,0,0,0,21014.822,226576.84,215120.98,211192.53,186845.98,196361.73,428945.2,15274.369,15500.71,19178.178,72391.64,51405.953,0
150000.0,2,3,1,59.80765,0,0,0,0,0,0,145393.86,69062.555,72768.13,68879.46,58865.492,51186.78,3429.704,3022.0376,4000.0,2232.0107,2324.1016,2000.0,0
160000.0,1,2,1,51.0,0,0,0,0,0,0,195285.67,178950.89,184741.28,176938.86,164043.69,144916.27,10000.0,9552.926,8161.415,6000.0,6197.2773,5000.0,0
150000.0,2,2,2,34.0,-1,-1,-1,-1,0,-1,355.30164,206.91882,92.37661,895.9081,539.6201,150.0,129.02386,112.52392,1016.2038,0.0,21.468147,0.0,0
320000.0,1,1,1,46.0,1,-2,-2,-1,-2,-2,1089.3527,1477.377,1784.4755,0.0,0.0,0.0,1186.2799,8000.8857,0.0,0.0,0.0,3000.0,1
210000.0,2,2,1,38.0,0,0,0,0,0,2,188014.45,188190.14,189124.56,207718.45,197399.86,199525.28,8311.558,8307.238,8000.087,12105.276,6839.116,384.4889,0
300000.0,1,2,1,49.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320000.0,2,2,2,27.0,-1,0,-1,-1,-1,-2,22393.01,11822.982,12062.771,3085.638,0.0,0.0,5000.0,12857.379,2464.418,0.0,0.0,0.0,0
230000.0,1,1,2,41.0,-2,-2,-2,-2,-2,-2,1146.3352,7557.611,2740.3018,0.0,0.0,0.0,6000.0,4368.993,0.0,0.0,0.0,0.0,0
410000.0,2,5,1,37.0,0,0,0,0,0,0,433196.56,405977.1,318264.94,256313.7,161251.3,147210.1,100171.414,11955.683,8435.813,4937.2275,5000.0,5000.0,0
30000.0,2,2,2,23.0,0,0,0,0,0,0,22974.424,24862.508,18952.23,17569.37,14882.331,0.0,1530.9941,2375.8206,1000.0,775.9047,0.0,0.0,0
20000.0,2,2,2,25.0,0,0,0,0,0,0,17272.135,22041.443,21617.309,21816.947,24094.717,21938.107,1500.0,1500.0,500.0,1000.0,2675.5828,0.0,0
210000.0,2,2,2,33.0,0,0,0,0,0,0,195218.45,180980.11,167666.12,163827.25,169833.48,147517.17,7200.461,7000.0,6452.797,5193.2856,5396.9907,5875.5728,0
500000.0,1,1,1,37.0,-1,-1,0,0,0,0,2740.385,154.39766,9941.49,9995.399,8587.419,10198.151,780.0,11261.885,1719.7705,477.46902,0.0,172.10194,1
150000.0,2,3,1,40.0,0,0,0,-1,-1,-1,21094.365,18177.637,18424.844,3193.4463,1115.0127,1876.046,1856.9874,2309.5605,3556.0603,1490.4683,1107.4326,1100.0,1
20000.0,1,3,2,50.0,2,2,2,2,0,0,16317.098,13229.634,17700.48,16938.387,19557.83,19953.064,0.0,3000.0,0.0,1500.0,3199.662,1000.0,0
80000.0,1,2,2,25.0,0,0,0,0,0,0,75159.42,65406.008,47276.5,27352.361,27847.678,26292.992,3680.5361,2002.4556,1000.0,1800.3469,2000.0,1001.33057,0
50000.0,2,2,2,22.0,0,0,2,2,0,0,36155.14,42764.617,42156.832,35594.773,28036.125,25178.867,5000.0,2000.0,353.52612,1000.0,2000.0,1224.1425,0
500000.0,1,1,2,30.0,0,0,0,0,0,0,36498.223,32869.434,34271.25,39329.348,40087.305,39653.41,2435.8867,4032.3376,4405.6914,5667.0483,3391.9966,5000.0,0
200000.0,2,2,2,31.0,-1,-1,-1,0,-1,-1,1558.5592,1049.2698,4084.0354,17917.566,6997.5747,41413.426,1102.9321,3339.692,14404.446,5932.9595,34212.0,1200.0,0
160000.0,2,2,1,50.0,0,0,-1,0,0,0,47991.297,17428.938,116712.67,127415.01,161084.97,138596.06,2000.0,106296.73,10000.0,7897.478,5392.0967,6442.8267,0
60000.0,2,2,1,39.0,2,2,3,2,0,0,73750.82,84368.266,76563.84,84737.36,48831.74,29088.367,5026.6846,0.0,0.0,1100.0,1614.8059,66274.42,0
80000.0,2,2,2,29.429253,1,2,0,2,2,2,54038.562,56760.29,57374.863,53387.465,57405.043,51783.258,0.0,3208.2578,0.0,5000.0,0.0,5000.0,0
310000.0,1,1,1,33.0,-1,-1,-1,0,-1,-1,249.69012,198.2432,985.08246,1983.6578,1923.995,2156.8418,25.909723,897.5644,1427.3293,2500.0,2510.4666,5382.76,0
210000.0,2,2,2,29.0,0,0,0,0,0,0,85897.06,87960.7,96178.484,94486.44,90022.65,125530.83,6758.36,4500.0,4000.0,4000.0,29909.064,6388.8486,0
290000.0,2,2,2,26.0,0,0,0,0,2,0,29150.44,25430.46,27885.238,29438.684,19351.096,720.8896,2000.0,3000.0,2000.0,0.0,0.0,1000.0,0
997673.0,1,1,2,30.0,0,0,0,0,0,0,105765.18,85057.516,42828.535,43704.65,25183.578,50681.918,3838.9329,7008.4663,5014.916,4000.0,33343.812,9761.232,0
60000.0,2,3,1,55.0,0,0,0,0,0,0,20502.58,20630.936,16699.664,13515.076,9585.276,8254.469,1706.8379,2354.449,1444.7429,900.0,251.06207,2596.701,0
500000.0,2,2,1,32.0,1,2,0,0,0,0,382353.94,358823.62,326183.1,185992.8,159549.2,112933.34,0.0,31422.74,8533.827,5299.822,4198.204,6000.0,0
30000.0,1,1,2,42.461594,0,0,0,0,0,0,29889.44,30245.947,25265.412,23610.93,12465.43,13786.204,1868.5425,1503.5051,694.51434,653.5704,584.0486,1000.0,0
200000.0,2,1,2,31.0,-2,-2,-1,-1,-1,-1,1559.785,-4229.0815,3117.0469,19763.303,2037.436,18459.986,0.0,5324.283,21030.81,9157.78,20046.494,13291.08,1
20000.0,1,1,2,38.0,0,0,0,0,0,0,17345.678,17705.754,18393.727,21401.496,20004.451,20330.902,2842.0945,1800.0,1285.0448,2252.8494,1519.0315,5000.0,0
549613.5,2,1,2,32.0,0,0,-1,-1,0,0,149288.06,113315.63,49106.56,270899.75,362860.28,397036.4,11626.556,20835.012,195348.88,159234.06,79955.38,10044.943,0
20000.0,1,3,1,34.0,0,0,0,0,0,0,17826.773,15580.304,14909.71,15515.659,16738.916,15102.604,1205.9121,1282.8683,1554.0656,478.9641,467.96887,0.0,0
90000.0,2,3,2,25.0,0,0,2,2,0,0,30406.688,41259.656,38605.074,40644.895,41102.406,43393.555,3500.0,1980.7612,2595.1133,1500.0,1579.8,2000.0,0
100000.0,1,2,1,31.0,0,0,0,0,0,0,46565.996,37325.59,27476.486,12767.949,7684.084,1274.1282,2946.8477,2000.0,1672.3595,1000.0,0.0,429.2044,1
180000.0,1,2,1,45.0,-2,-2,-1,-1,-2,-2,2543.123,782.42505,3888.353,0.0,0.0,0.0,1500.0,4129.6206,0.0,0.0,0.0,0.0,0
390000.0,1,1,1,40.0,-1,-1,-1,-1,-1,-1,15807.82,38593.85,3194.1177,14907.026,8687.433,12760.995,43852.91,3307.0637,15000.0,12000.0,13651.332,2462.1738,0
420000.0,1,1,2,41.0,0,0,0,0,0,0,146869.23,134864.61,136453.25,146826.52,90636.82,82734.34,6833.5464,8000.0,11007.842,3194.0657,5412.884,16634.996,0
350000.0,2,1,1,42.0,-1,-1,-1,-1,0,0,104785.76,60171.414,16954.516,70659.83,27582.275,27921.85,52542.297,25751.537,85266.61,5175.9976,10258.593,19795.777,0
180000.0,1,3,1,48.0,0,0,0,0,0,0,83543.6,64358.473,44345.85,30636.12,34594.008,33760.047,3000.0,1611.3291,1000.0,1066.8446,3000.0,13559.289,0
330000.0,1,2,2,47.0,0,0,0,0,0,0,213366.67,221636.48,216842.58,212743.6,241115.62,218153.89,7699.5464,8953.579,7113.454,7048.796,7732.308,5407.0264,0
270000.0,2,1,1,41.0,-2,-2,-2,-2,-2,-2,0.0,1947.6361,0.0,0.0,451.87173,590.166,3000.0,0.0,326.98956,500.0,402.01132,326.0,0
350000.0,2,1,2,51.0,0,0,0,0,0,0,227913.66,215316.97,180876.44,164384.55,159846.34,149669.4,9050.4,9272.373,21129.475,6099.2876,20044.324,4151.2363,0
360000.0,1,2,1,34.0,-1,-1,0,-1,-1,2,1131.89,2504.8254,5125.3535,2983.2449,6816.9106,2975.6504,2391.806,3943.29,2813.9395,3004.7053,0.0,3319.039,0
100000.0,1,2,1,49.0,0,0,0,2,7,2,69782.445,64690.02,78370.57,83944.58,83668.04,86813.67,2243.0713,8639.399,6217.9873,2000.0,3642.4207,3600.1956,1
50000.0,2,3,1,37.0,0,0,0,2,2,2,9770.034,6664.0503,10102.736,8371.307,11926.177,13597.961,1500.0,2500.205,0.0,1999.9504,0.0,826.20966,0
390000.0,1,1,2,35.0,-2,-2,-2,-2,-2,-2,18174.014,1096.9194,-17.077383,5262.4307,0.0,0.0,1578.8801,0.0,3798.8855,0.0,0.0,0.0,0
200000.0,1,3,1,46.0,-1,-1,-1,-1,-1,0,23778.297,13966.073,15635.36,7509.0146,19752.217,14321.329,15964.327,15121.414,7000.0,18682.316,638.2637,700.0,0
360000.0,2,2,2,24.0,0,0,0,0,0,0,375948.8,331703.1,321644.0,355610.72,311956.9,261122.27,20001.22,15124.483,126442.81,12599.171,9000.0,9015.281,0
20000.0,2,2,2,23.0,0,0,0,0,0,0,19007.947,18474.598,17279.746,10650.488,2778.0342,4598.7065,1586.8688,1025.9437,343.14594,528.9198,1473.5884,5000.0,1
290000.0,2,2,2,37.0,-1,-1,-1,-1,-2,-2,10022.78,32807.246,23008.67,14388.534,0.0,0.0,36026.375,27436.184,15000.0,0.0,0.0,0.0,0
220000.0,2,2,2,30.0,0,0,0,0,0,0,93947.79,101086.82,95635.11,93285.04,75609.086,65653.23,4500.0,3790.5503,3000.0,2962.159,3000.0,3786.7659,1
130000.0,1,2,1,34.0,0,0,0,-1,0,0,120626.89,106855.04,948.60657,161436.56,146405.42,129372.28,4387.4434,1000.0,296821.2,4000.0,4675.6685,4462.6797,0
310000.0,2,1,2,38.0,0,0,0,0,0,0,18269.254,18109.117,21195.557,25047.898,23024.12,22301.35,1237.679,1372.1642,1600.0,906.85474,635.574,1200.0,0
400000.0,2,1,2,28.0,0,0,0,0,0,0,459802.84,457003.5,481127.66,157568.28,141920.38,124693.766,20000.0,16054.165,6609.1636,3806.4448,6000.0,2813.9202,0
200000.0,2,2,2,27.0,0,0,0,0,0,0,28844.123,27712.012,27704.932,29203.068,28632.492,28501.518,1646.0399,1596.2765,1500.0,1042.5542,1000.0,1828.6356,0
30000.0,1,1,1,32.0,-1,2,2,-2,-2,-2,9442.209,16800.672,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,2,2,25.0,0,0,0,0,-1,-1,46472.418,40670.39,36779.418,20868.975,9452.979,16856.8,2013.9285,4925.21,714.89087,6089.8604,15065.958,0.0,0
140000.0,2,2,2,26.0,1,-2,-2,-2,-1,-1,15.631374,0.0,0.0,0.0,51849.434,1541.4548,0.0,0.0,0.0,64454.516,419.70685,0.0,0
210000.0,2,1,1,28.0,-1,-1,-1,-1,-1,-1,4697.533,24770.559,12193.648,10841.508,5204.57,4193.803,30244.795,7369.2534,11176.812,6094.2607,5043.1787,2000.0,0
250000.0,2,2,2,42.0,0,0,0,0,0,0,128693.46,124921.71,117719.875,114827.12,118454.15,114294.74,6000.0,5601.239,4500.0,4660.26,4856.6274,5065.918,0
50000.0,2,1,2,27.0,2,2,0,0,0,0,27943.773,28429.342,38011.492,27240.963,19883.432,19781.799,253.23569,6099.0796,765.6879,1202.433,1500.0,3617.9668,1
150000.0,2,1,2,24.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,1,1,34.0,0,0,-1,0,0,-1,13202.714,0.0,13590.361,12006.411,15773.228,779.4896,0.0,11113.138,1200.0,10000.0,646.7944,1000.0,0
30000.0,1,3,1,51.0,2,2,2,2,2,2,18827.744,19805.27,19778.531,21169.045,21525.73,22684.814,1805.0223,1476.7744,2000.0,995.57477,1039.3407,0.0,1
380000.0,1,1,2,34.0,0,0,0,0,0,0,294890.28,257310.05,210731.25,153482.11,134608.31,123164.3,15287.657,6000.0,19949.322,76130.195,7025.6055,5309.7085,0
80000.0,2,3,2,29.0,0,0,0,2,2,2,27862.166,24108.72,27910.924,28260.0,28360.607,29777.932,1581.7902,2009.6012,1254.2198,1000.0,804.6807,390.0,1
30000.0,2,2,2,23.0,0,0,0,0,0,0,14511.103,10949.295,14162.203,16812.139,17711.5,10797.119,1337.98,1776.9034,1087.8341,780.0,0.0,1000.0,1
120000.0,2,1,1,47.0,-1,-1,-1,-1,-1,-1,5707.4644,4067.3486,9044.508,2813.0361,1283.4232,4677.323,3998.356,10122.009,2406.781,1502.8983,5697.0527,3611.192,0
500000.0,2,1,2,28.0,0,0,0,0,0,0,27185.824,7600.2725,10885.35,10107.266,8123.57,15518.293,2000.0,2297.3445,2000.0,1000.0,4168.0723,3000.0,1
190000.0,1,3,1,38.0,0,0,0,0,0,0,188518.64,181632.88,159614.64,152951.95,136686.56,148485.17,8000.0,5969.5405,6833.472,5662.2197,6039.3013,5000.0,0
273820.47,1,2,1,49.0,0,0,0,0,0,2,83686.81,72799.85,80593.375,83790.32,99669.71,84801.66,3208.2507,3075.2725,3000.0,5538.0503,0.0,1500.0,0
340000.0,1,2,2,41.0,-2,-2,-2,-2,0,0,0.0,393.59818,0.0,27567.783,38784.99,36109.863,246.35822,0.0,30000.0,10000.0,3000.0,3873.8232,0
290000.0,2,2,1,36.0,-1,-1,-2,-2,-2,-2,446.6317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,2,25.0,0,0,0,-1,-1,2,2672.0664,396.0,1228.1267,468.56613,1422.075,1907.3649,0.0,1013.3498,440.83713,1000.0,0.0,0.0,0
190000.0,1,2,2,29.0,-1,-1,-1,-2,-1,-1,628.2777,532.86383,0.0,0.0,513.42554,0.0,390.0,0.0,0.0,438.31534,296.20206,0.0,0
210000.0,1,2,2,38.0,-1,-1,-1,-1,-1,-1,7312.466,19019.172,9160.496,5146.6255,7734.8135,6211.7847,17164.658,7854.9575,5000.0,7000.0,7233.299,5000.0,0
300000.0,2,2,1,38.0,0,0,0,0,0,-1,76571.42,81417.695,77082.62,78941.25,112709.984,2684.4265,4411.425,2222.8237,2300.0,6870.8657,7303.233,4172.683,0
500000.0,2,1,2,32.0,-1,-1,0,-1,0,0,3018.6426,15243.386,24034.928,16197.996,23992.086,10900.572,14803.177,20943.006,17479.748,19107.164,2898.381,1400.0,0
180000.0,2,2,1,54.0,-2,-2,-2,-2,-2,-2,4974.698,3656.4463,4999.3867,548.52606,884.8822,2709.7732,5000.0,5206.9194,413.98315,1013.6564,3196.7466,6000.0,0
310000.0,1,2,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,778.5149,805.21545,0.0,0.0,0.0,1700.0,1000.0,0.0,0.0,0.0,0
164085.08,1,1,2,30.0,0,0,0,0,0,0,74164.84,58913.547,50861.125,49134.54,44530.406,46828.05,2795.501,2200.0,1600.0,1500.0,1098.98,1076.5924,0
150000.0,1,1,2,30.0,0,0,0,0,0,0,92489.266,93520.92,79847.44,54616.71,47598.934,50538.113,4500.0,4347.919,1396.9929,1910.0242,2500.0,4718.0327,0
90000.0,1,2,2,25.0,2,2,6,7,6,7,1859.5277,1809.0021,2078.493,1565.7394,1975.1375,2989.3022,0.0,0.0,0.0,0.0,0.0,0.0,1
224095.6,2,1,2,27.0,0,0,0,0,0,0,24034.79,26865.309,26407.303,22273.926,15212.684,2276.3528,2375.9238,3238.9033,2756.6921,876.03046,767.09625,3565.5432,0
210000.0,1,1,1,52.093594,0,-1,0,0,0,0,15641.108,56578.78,65917.31,57846.168,66035.44,54233.457,59100.18,3000.0,2808.7751,2699.165,2403.1375,2799.8987,0
30000.0,1,2,2,25.0,0,0,0,0,0,0,30152.291,30745.637,30020.738,30396.707,37027.32,30198.545,1589.7319,2500.0,2000.0,1533.348,3000.0,0.0,0
140000.0,2,3,1,39.0,0,0,0,0,0,0,151616.81,132677.25,101205.82,79439.01,74750.664,79238.78,5697.2256,5000.0,3789.6882,4061.4653,3500.0,3200.951,0
70000.0,2,1,2,25.0,-2,-2,-2,-2,-2,-2,312.29984,888.92737,806.9398,3256.7166,0.0,8741.285,1137.8019,1889.4365,3480.0503,0.0,8449.835,0.0,0
90000.0,2,2,1,40.0,0,0,0,0,0,0,50456.723,47797.023,40077.996,27533.48,33013.48,20170.223,6529.425,11000.0,7450.0615,5500.0,4020.7412,5000.0,0
80000.0,1,3,1,59.29038,0,0,0,0,0,0,71769.32,76902.63,67653.16,55609.1,25697.928,2392.625,4000.0,3223.4844,3000.0,1000.0,1100.9426,2844.9995,0
50000.0,2,2,1,31.0,0,0,0,0,0,0,49106.508,25615.523,16378.247,16785.549,14333.244,16397.762,4000.9885,3500.0,3101.3845,3000.0,6510.874,2206.2195,0
330000.0,2,1,2,43.0,-2,-2,-2,-2,-2,-2,41187.938,7120.119,1650.6296,0.0,749.3388,368.6221,16991.23,1870.7131,0.0,764.56714,390.0,101932.05,0
110000.0,2,2,2,28.0,0,0,0,0,0,0,2486.5093,6333.439,6868.4263,6699.247,6590.3105,6347.739,2000.0,2000.0,1695.7955,1000.0,1000.0,2000.0,0
80000.0,1,2,1,32.0,2,0,0,0,2,0,57868.043,57958.09,50947.395,43839.992,44323.03,34358.934,2000.0,1683.4457,2382.2976,0.0,2048.162,649.38745,1
100000.0,1,2,1,44.0,2,-1,-2,-1,-1,-1,17244.94,5920.9434,0.0,2647.5842,740.7065,1596.3612,2300.0,0.0,3000.0,2000.0,1400.0,2212.7678,0
20000.0,2,3,1,36.0,0,0,2,-1,-1,-1,10683.053,15725.793,4727.3086,2007.6628,2301.014,9058.206,3375.2612,549.51544,2000.0,3599.4717,7660.1875,10417.522,0
50000.0,2,3,2,26.0,0,0,0,0,0,2,20237.094,23533.697,18935.758,19891.812,20257.363,19176.717,1869.36,1248.5231,1000.0,1633.972,728.05927,780.31433,0
500000.0,2,2,2,25.0,0,0,0,0,0,0,42133.945,46484.637,39777.617,22286.734,17561.957,15096.914,2000.0,2511.2085,1168.7491,2000.0,975.05536,984.2221,0
220000.0,2,2,1,33.0,-2,-2,-2,-2,-2,-2,17431.832,6397.0923,7413.7046,5517.6304,6390.469,819.7559,1322.2852,2000.0,1216.6506,1500.0,926.7129,1385.244,0
240000.0,1,1,1,53.484646,-2,-2,-2,-2,-2,-2,1384.8383,6454.7505,11441.043,5487.9316,9359.995,5706.516,7852.6143,10520.446,6480.0728,6934.5244,4884.4717,0.0,0
50000.0,1,2,1,27.0,2,2,2,2,2,2,42396.367,41967.555,44066.113,46761.48,43897.03,45500.848,0.0,4331.997,2000.0,2000.0,619.58417,1064.3021,0
30000.0,2,1,2,27.0,0,0,0,0,0,2,29173.646,31185.518,30103.78,32915.8,39183.34,33339.473,2121.0698,2005.9758,3500.0,2402.0547,0.0,1576.337,0
150000.0,1,2,2,30.0,1,2,2,0,-1,0,379.64542,342.53857,0.0,390.0,60.785175,0.0,0.0,0.0,1618.6715,919.4423,0.0,0.0,0
50000.0,1,1,1,31.0,2,0,0,0,0,0,35495.97,32812.83,27050.719,8177.4785,16876.854,19069.156,4375.236,2000.0,3000.0,5590.8794,1100.0,1500.0,1
260000.0,1,3,1,38.0,-1,-1,-1,-1,-1,-2,10465.883,833.344,2514.3572,3148.9287,0.0,0.0,1000.0,2000.0,2000.0,0.0,0.0,0.0,0
240000.0,2,2,2,33.0,1,-2,-2,-1,-1,0,-30.703035,0.0,1128.1554,-1356.8506,9215.804,4684.387,0.0,1000.5693,0.0,5790.611,295.18723,0.0,0
280000.0,1,2,2,36.0,0,0,0,0,0,0,330425.9,249307.83,224597.0,215797.98,210593.14,204596.2,11434.509,9403.397,7000.0,6388.2993,6835.0425,6491.5723,0
80000.0,2,1,1,51.82794,1,2,0,0,0,0,45176.03,45983.54,45547.64,40068.39,39605.03,48582.56,0.0,2130.3252,1503.0597,2318.9014,1298.2886,1471.0674,1
60000.0,1,1,2,25.0,-2,-2,-2,-2,-2,-2,17861.572,506.36792,0.0,0.0,0.0,0.0,8879.281,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,1,2,28.0,0,0,-1,-1,-1,-1,3646.3323,2641.91,661.91626,415.82834,229.02342,364.99335,849.89856,803.68744,532.7821,451.1863,301.38898,953.9427,0
90000.0,2,3,1,40.0,0,0,0,0,2,0,26370.47,28354.027,30314.604,31380.287,34837.445,35188.87,1500.0,1639.2024,1857.5466,962.9294,1481.2463,1564.8492,1
230000.0,1,2,1,48.0,0,0,0,0,0,0,21024.988,19048.04,20102.25,20456.814,19973.488,14019.516,2000.0,1929.664,1200.0,500.0,904.79767,709.47833,0
150000.0,2,2,2,29.0,3,2,2,2,2,2,84628.914,99318.11,99159.59,97716.77,106903.055,94049.69,4500.0,6446.5293,2786.4026,0.0,9109.36,0.0,1
50000.0,2,1,1,35.0,0,0,0,0,0,0,30639.596,38580.574,32050.523,34598.17,36814.633,29393.6,2000.0,2000.0,1500.0,1100.0,1300.0,279.43317,0
100000.0,2,2,3,35.0,1,2,0,0,0,0,12300.091,1956.9314,27437.303,28894.066,35958.652,63557.24,0.0,28589.57,12627.119,10000.0,31537.062,25502.215,1
140000.0,2,2,2,31.0,-1,-1,-1,-1,-1,0,326.59445,477.62482,1725.9312,5417.6807,1539.609,1793.3783,390.0,1500.0,4946.6475,1199.8801,0.0,511.13675,1
310000.0,1,3,1,41.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,320.3065,0.0,0.0,0.0,0.0,0.00426272,0.0,0
